source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,A_v,E_bp_rp
1858804606693846400,313.35528917586186,30.710860330340303,1.2219199011365565,0.031412434,-13.465239841878182,0.02257852,-19.85850962729352,0.029150553,,15.532163,16.042965,14.867285,0.48856,0.21102639999999998
1858806496479269632,313.4944700578567,30.77979275464805,1.3692536803474555,0.026165143,7.589444340695739,0.019741526,-6.818999228812975,0.023671346,,15.220091,15.718652,14.564818,0.48080999999999996,0.20767889999999997
1858806943156099328,313.36707092259104,30.75456205126162,1.2096227028894662,0.031848162,-4.281914061737422,0.02361865,-9.471285214796724,0.03065854,,15.609497,16.139114,14.935355,0.48329000000000005,0.20875010000000002
1858808386264774528,313.06131472953064,30.566652489399623,1.8372083599100504,0.02904615,-2.331680486358538,0.02319668,-26.03031476554961,0.02733477,,15.7065735,16.38773,14.90604,0.50375,0.2175875
1858808420624508544,313.0838929928458,30.5788305621938,2.2082939402657398,0.016130693,-11.940042650957544,0.012403332,-51.45711630893863,0.014662857,-170.39705,13.661741,14.035963,13.099094,0.5053000000000001,0.218257
1858810271741727360,313.1474823999704,30.640923846984816,1.532046249834352,0.12871833,-5.455053365413093,0.09603545,-7.097160386372664,0.11041222,,17.695251,18.033026,17.07652,0.51615,0.22294350000000002
1858811027657075200,313.1927072968272,30.686203736697436,1.9875593220178929,0.020334128,18.84918983354792,0.015857596,14.890242843968808,0.017935226,24.54381,14.775525,15.321518,14.08397,0.5229699999999999,0.2258893
1858826974885048192,313.54604572040165,30.776242760627248,2.451024866848128,0.04188614,38.47187587229348,0.030506672,1.6741676147644546,0.03717976,,15.9860935,16.911406,15.035461,0.48515,0.2095535
1858827009243927552,313.5108424695956,30.783086736547705,1.7653162130957614,0.031371884,7.06668091585591,0.022697007,0.4819481796153154,0.02939795,,15.62973,16.268305,14.855436,0.48267000000000004,0.2084823
1858829173907889408,313.63181739289223,30.869626630694235,1.4789480356490077,0.038666554,6.089042630149027,0.028679494,-3.605855612903078,0.036579844,,16.227352,16.913565,15.435195,0.48856,0.21102639999999998
1858829517504771072,313.6774098949448,30.90091917533369,2.181203214434287,0.02921426,-1.7850242812085009,0.021128582,-19.20682988179429,0.027615251,,15.703712,16.477057,14.846668,0.48515,0.2095535
1858829929815901440,313.68471469601684,30.94251180622467,1.4970319338427025,0.06689913,-5.410440606098778,0.047359727,-4.19749902034043,0.06765512,,16.848831,14.44351,13.88873,0.4774,0.206206
1858832261976874112,313.6020769729381,30.899378853906747,1.3156463754645416,0.10598134,5.539968701128359,0.07131983,-1.6844327074721104,0.09633572,,17.975927,19.200464,16.90308,0.48390999999999995,0.20901789999999998
1858834667158117760,313.7562707756161,30.90488421472291,1.3933965212814936,0.044989984,-1.8485279211549024,0.030806549,-4.173253428610771,0.038456563,,16.492115,17.146893,15.70565,0.48515,0.2095535
1858835255581024384,313.7778496222184,30.95130084212749,1.252581342614696,0.024035774,-18.39358834035445,0.017708568,-23.391004859983884,0.02105247,,15.2539625,15.690005,14.650443,0.47615999999999997,0.20567039999999998
